País,Área geográfica,Quintil,Años,id_fuente,ids_notas,iso3,valor
Costa Rica,Urbana,Quintil 1,2000,26,8612,CRI,50.3
Costa Rica,Urbana,Quintil 2,2000,26,8612,CRI,44.1
Costa Rica,Urbana,Quintil 3,2000,26,8612,CRI,35.7
Costa Rica,Urbana,Quintil 4,2000,26,8612,CRI,27.4
Costa Rica,Urbana,Quintil 5,2000,26,8612,CRI,20
Costa Rica,Urbana,Total quintiles,2000,26,8612,CRI,34.6
Costa Rica,Nacional,Quintil 1,2001,26,8612,CRI,57.7
Costa Rica,Nacional,Quintil 2,2001,26,8612,CRI,50.9
Costa Rica,Nacional,Quintil 3,2001,26,8612,CRI,41.7
Costa Rica,Nacional,Quintil 4,2001,26,8612,CRI,32.2
Costa Rica,Nacional,Quintil 5,2001,26,8612,CRI,21.9
Costa Rica,Nacional,Total quintiles,2001,26,8612,CRI,39.6
Costa Rica,Rural,Quintil 1,2001,26,8612,CRI,64
Costa Rica,Rural,Quintil 2,2001,26,8612,CRI,59
Costa Rica,Rural,Quintil 3,2001,26,8612,CRI,57.5
Costa Rica,Rural,Quintil 4,2001,26,8612,CRI,48.1
Costa Rica,Rural,Quintil 5,2001,26,8612,CRI,33.7
Costa Rica,Rural,Total quintiles,2001,26,8612,CRI,51.6
Costa Rica,Urbana,Quintil 1,2001,26,8612,CRI,46.6
Costa Rica,Urbana,Quintil 2,2001,26,8612,CRI,43.1
Costa Rica,Urbana,Quintil 3,2001,26,8612,CRI,32.1
Costa Rica,Urbana,Quintil 4,2001,26,8612,CRI,25.1
Costa Rica,Urbana,Quintil 5,2001,26,8612,CRI,20.2
Costa Rica,Urbana,Total quintiles,2001,26,8612,CRI,32.6
Costa Rica,Nacional,Quintil 1,2002,26,8612,CRI,56.1
Costa Rica,Nacional,Quintil 2,2002,26,8612,CRI,47.9
Costa Rica,Nacional,Quintil 3,2002,26,8612,CRI,39.8
Costa Rica,Nacional,Quintil 4,2002,26,8612,CRI,30.8
Costa Rica,Nacional,Quintil 5,2002,26,8612,CRI,21.9
Costa Rica,Nacional,Total quintiles,2002,26,8612,CRI,38.2
Costa Rica,Rural,Quintil 1,2002,26,8612,CRI,64.4
Costa Rica,Rural,Quintil 2,2002,26,8612,CRI,59.1
Costa Rica,Rural,Quintil 3,2002,26,8612,CRI,52.5
Costa Rica,Rural,Quintil 4,2002,26,8612,CRI,47.8
Costa Rica,Rural,Quintil 5,2002,26,8612,CRI,31.1
Costa Rica,Rural,Total quintiles,2002,26,8612,CRI,50
Costa Rica,Urbana,Quintil 1,2002,26,8612,CRI,44.4
Costa Rica,Urbana,Quintil 2,2002,26,8612,CRI,38.6
Costa Rica,Urbana,Quintil 3,2002,26,8612,CRI,32.2
Costa Rica,Urbana,Quintil 4,2002,26,8612,CRI,26.1
Costa Rica,Urbana,Quintil 5,2002,26,8612,CRI,17.7
Costa Rica,Urbana,Total quintiles,2002,26,8612,CRI,31.2
Costa Rica,Nacional,Quintil 1,2003,26,8612,CRI,53.3
Costa Rica,Nacional,Quintil 2,2003,26,8612,CRI,49.5
Costa Rica,Nacional,Quintil 3,2003,26,8612,CRI,40.4
Costa Rica,Nacional,Quintil 4,2003,26,8612,CRI,30.1
Costa Rica,Nacional,Quintil 5,2003,26,8612,CRI,20.8
Costa Rica,Nacional,Total quintiles,2003,26,8612,CRI,37.8
Costa Rica,Rural,Quintil 1,2003,26,8612,CRI,58
Costa Rica,Rural,Quintil 2,2003,26,8612,CRI,60.4
Costa Rica,Rural,Quintil 3,2003,26,8612,CRI,56
Costa Rica,Rural,Quintil 4,2003,26,8612,CRI,44.9
Costa Rica,Rural,Quintil 5,2003,26,8612,CRI,32.2
Costa Rica,Rural,Total quintiles,2003,26,8612,CRI,49.6
Costa Rica,Urbana,Quintil 1,2003,26,8612,CRI,43.1
Costa Rica,Urbana,Quintil 2,2003,26,8612,CRI,38.2
Costa Rica,Urbana,Quintil 3,2003,26,8612,CRI,31.9
Costa Rica,Urbana,Quintil 4,2003,26,8612,CRI,24.9
Costa Rica,Urbana,Quintil 5,2003,26,8612,CRI,18.3
Costa Rica,Urbana,Total quintiles,2003,26,8612,CRI,30.7
Costa Rica,Nacional,Quintil 1,2004,26,8612,CRI,57.1
Costa Rica,Nacional,Quintil 2,2004,26,8612,CRI,51
Costa Rica,Nacional,Quintil 3,2004,26,8612,CRI,40.6
Costa Rica,Nacional,Quintil 4,2004,26,8612,CRI,32.8
Costa Rica,Nacional,Quintil 5,2004,26,8612,CRI,21.1
Costa Rica,Nacional,Total quintiles,2004,26,8612,CRI,39.4
Costa Rica,Rural,Quintil 1,2004,26,8612,CRI,63.4
Costa Rica,Rural,Quintil 2,2004,26,8612,CRI,62.8
Costa Rica,Rural,Quintil 3,2004,26,8612,CRI,55.3
Costa Rica,Rural,Quintil 4,2004,26,8612,CRI,45.6
Costa Rica,Rural,Quintil 5,2004,26,8612,CRI,31.1
Costa Rica,Rural,Total quintiles,2004,26,8612,CRI,50.8
Costa Rica,Urbana,Quintil 1,2004,26,8612,CRI,46.5
Costa Rica,Urbana,Quintil 2,2004,26,8612,CRI,38.5
Costa Rica,Urbana,Quintil 3,2004,26,8612,CRI,35.4
Costa Rica,Urbana,Quintil 4,2004,26,8612,CRI,26.5
Costa Rica,Urbana,Quintil 5,2004,26,8612,CRI,19.2
Costa Rica,Urbana,Total quintiles,2004,26,8612,CRI,32.6
Costa Rica,Nacional,Quintil 1,2005,26,8612,CRI,52.3
Costa Rica,Nacional,Quintil 2,2005,26,8612,CRI,46.9
Costa Rica,Nacional,Quintil 3,2005,26,8612,CRI,35.8
Costa Rica,Nacional,Quintil 4,2005,26,8612,CRI,28.1
Costa Rica,Nacional,Quintil 5,2005,26,8612,CRI,17.8
Costa Rica,Nacional,Total quintiles,2005,26,8612,CRI,35.1
Costa Rica,Rural,Quintil 1,2005,26,8612,CRI,57.7
Costa Rica,Rural,Quintil 2,2005,26,8612,CRI,57.3
Costa Rica,Rural,Quintil 3,2005,26,8612,CRI,48
Costa Rica,Rural,Quintil 4,2005,26,8612,CRI,38.4
Costa Rica,Rural,Quintil 5,2005,26,8612,CRI,29
Costa Rica,Rural,Total quintiles,2005,26,8612,CRI,45.4
Costa Rica,Urbana,Quintil 1,2005,26,8612,CRI,42.1
Costa Rica,Urbana,Quintil 2,2005,26,8612,CRI,40.2
Costa Rica,Urbana,Quintil 3,2005,26,8612,CRI,27.7
Costa Rica,Urbana,Quintil 4,2005,26,8612,CRI,23.3
Costa Rica,Urbana,Quintil 5,2005,26,8612,CRI,14.4
Costa Rica,Urbana,Total quintiles,2005,26,8612,CRI,28.8
Costa Rica,Nacional,Quintil 1,2006,26,8612,CRI,53.3
Costa Rica,Nacional,Quintil 2,2006,26,8612,CRI,46.4
Costa Rica,Nacional,Quintil 3,2006,26,8612,CRI,35.9
Costa Rica,Nacional,Quintil 4,2006,26,8612,CRI,28.4
Costa Rica,Nacional,Quintil 5,2006,26,8612,CRI,18.4
Costa Rica,Nacional,Total quintiles,2006,26,8612,CRI,35.4
Costa Rica,Rural,Quintil 1,2006,26,8612,CRI,57.4
Costa Rica,Rural,Quintil 2,2006,26,8612,CRI,57.8
Costa Rica,Rural,Quintil 3,2006,26,8612,CRI,47
Costa Rica,Rural,Quintil 4,2006,26,8612,CRI,40.1
Costa Rica,Rural,Quintil 5,2006,26,8612,CRI,27.2
Costa Rica,Rural,Total quintiles,2006,26,8612,CRI,45.2
Costa Rica,Urbana,Quintil 1,2006,26,8612,CRI,44.7
Costa Rica,Urbana,Quintil 2,2006,26,8612,CRI,36
Costa Rica,Urbana,Quintil 3,2006,26,8612,CRI,29.5
Costa Rica,Urbana,Quintil 4,2006,26,8612,CRI,24
Costa Rica,Urbana,Quintil 5,2006,26,8612,CRI,16.6
Costa Rica,Urbana,Total quintiles,2006,26,8612,CRI,29.4
Costa Rica,Nacional,Quintil 1,2007,26,8612,CRI,53.5
Costa Rica,Nacional,Quintil 2,2007,26,8612,CRI,42.1
Costa Rica,Nacional,Quintil 3,2007,26,8612,CRI,35
Costa Rica,Nacional,Quintil 4,2007,26,8612,CRI,27.9
Costa Rica,Nacional,Quintil 5,2007,26,8612,CRI,19.1
Costa Rica,Nacional,Total quintiles,2007,26,8612,CRI,34.6
Costa Rica,Rural,Quintil 1,2007,26,8612,CRI,58.7
Costa Rica,Rural,Quintil 2,2007,26,8612,CRI,54
Costa Rica,Rural,Quintil 3,2007,26,8612,CRI,45.9
Costa Rica,Rural,Quintil 4,2007,26,8612,CRI,37.8
Costa Rica,Rural,Quintil 5,2007,26,8612,CRI,27
Costa Rica,Rural,Total quintiles,2007,26,8612,CRI,44
Costa Rica,Urbana,Quintil 1,2007,26,8612,CRI,43.6
Costa Rica,Urbana,Quintil 2,2007,26,8612,CRI,33.7
Costa Rica,Urbana,Quintil 3,2007,26,8612,CRI,28.7
Costa Rica,Urbana,Quintil 4,2007,26,8612,CRI,23.9
Costa Rica,Urbana,Quintil 5,2007,26,8612,CRI,17.4
Costa Rica,Urbana,Total quintiles,2007,26,8612,CRI,28.9
Costa Rica,Nacional,Quintil 1,2008,26,8612,CRI,51.4
Costa Rica,Nacional,Quintil 2,2008,26,8612,CRI,41.7
Costa Rica,Nacional,Quintil 3,2008,26,8612,CRI,35.7
Costa Rica,Nacional,Quintil 4,2008,26,8612,CRI,26.4
Costa Rica,Nacional,Quintil 5,2008,26,8612,CRI,17.7
Costa Rica,Nacional,Total quintiles,2008,26,8612,CRI,33.6
Costa Rica,Rural,Quintil 1,2008,26,8612,CRI,57.4
Costa Rica,Rural,Quintil 2,2008,26,8612,CRI,56.1
Costa Rica,Rural,Quintil 3,2008,26,8612,CRI,47.3
Costa Rica,Rural,Quintil 4,2008,26,8612,CRI,40
Costa Rica,Rural,Quintil 5,2008,26,8612,CRI,26.4
Costa Rica,Rural,Total quintiles,2008,26,8612,CRI,44.7
Costa Rica,Urbana,Quintil 1,2008,26,8612,CRI,39.9
Costa Rica,Urbana,Quintil 2,2008,26,8612,CRI,32.3
Costa Rica,Urbana,Quintil 3,2008,26,8612,CRI,26.9
Costa Rica,Urbana,Quintil 4,2008,26,8612,CRI,22.7
Costa Rica,Urbana,Quintil 5,2008,26,8612,CRI,15.3
Costa Rica,Urbana,Total quintiles,2008,26,8612,CRI,26.8
Costa Rica,Nacional,Quintil 1,2009,26,8612,CRI,50.7
Costa Rica,Nacional,Quintil 2,2009,26,8612,CRI,39.7
Costa Rica,Nacional,Quintil 3,2009,26,8612,CRI,33.5
Costa Rica,Nacional,Quintil 4,2009,26,8612,CRI,25
Costa Rica,Nacional,Quintil 5,2009,26,8612,CRI,15.5
Costa Rica,Nacional,Total quintiles,2009,26,8612,CRI,31.9
Costa Rica,Rural,Quintil 1,2009,26,8612,CRI,57.2
Costa Rica,Rural,Quintil 2,2009,26,8612,CRI,50.8
Costa Rica,Rural,Quintil 3,2009,26,8612,CRI,43
Costa Rica,Rural,Quintil 4,2009,26,8612,CRI,39.5
Costa Rica,Rural,Quintil 5,2009,26,8612,CRI,21.8
Costa Rica,Rural,Total quintiles,2009,26,8612,CRI,41.7
Costa Rica,Urbana,Quintil 1,2009,26,8612,CRI,39.9
Costa Rica,Urbana,Quintil 2,2009,26,8612,CRI,31.4
Costa Rica,Urbana,Quintil 3,2009,26,8612,CRI,27.4
Costa Rica,Urbana,Quintil 4,2009,26,8612,CRI,20
Costa Rica,Urbana,Quintil 5,2009,26,8612,CRI,13.6
Costa Rica,Urbana,Total quintiles,2009,26,8612,CRI,26
Costa Rica,Nacional,Quintil 1,2010,26,8613,CRI,50.7
Costa Rica,Nacional,Quintil 2,2010,26,8613,CRI,41.8
Costa Rica,Nacional,Quintil 3,2010,26,8613,CRI,31.6
Costa Rica,Nacional,Quintil 4,2010,26,8613,CRI,25.1
Costa Rica,Nacional,Quintil 5,2010,26,8613,CRI,16.2
Costa Rica,Nacional,Total quintiles,2010,26,8613,CRI,31.8
Costa Rica,Rural,Quintil 1,2010,26,8613,CRI,59.9
Costa Rica,Rural,Quintil 2,2010,26,8613,CRI,52.2
Costa Rica,Rural,Quintil 3,2010,26,8613,CRI,46.3
Costa Rica,Rural,Quintil 4,2010,26,8613,CRI,36.4
Costa Rica,Rural,Quintil 5,2010,26,8613,CRI,24.5
Costa Rica,Rural,Total quintiles,2010,26,8613,CRI,42.8
Costa Rica,Urbana,Quintil 1,2010,26,8613,CRI,38.5
Costa Rica,Urbana,Quintil 2,2010,26,8613,CRI,33.3
Costa Rica,Urbana,Quintil 3,2010,26,8613,CRI,27.3
Costa Rica,Urbana,Quintil 4,2010,26,8613,CRI,20.4
Costa Rica,Urbana,Quintil 5,2010,26,8613,CRI,14
Costa Rica,Urbana,Total quintiles,2010,26,8613,CRI,25.9
Costa Rica,Nacional,Quintil 1,2011,26,8613,CRI,50.9
Costa Rica,Nacional,Quintil 2,2011,26,8613,CRI,40.1
Costa Rica,Nacional,Quintil 3,2011,26,8613,CRI,31
Costa Rica,Nacional,Quintil 4,2011,26,8613,CRI,22.4
Costa Rica,Nacional,Quintil 5,2011,26,8613,CRI,14.3
Costa Rica,Nacional,Total quintiles,2011,26,8613,CRI,30.4
Costa Rica,Rural,Quintil 1,2011,26,8613,CRI,61.5
Costa Rica,Rural,Quintil 2,2011,26,8613,CRI,51.6
Costa Rica,Rural,Quintil 3,2011,26,8613,CRI,44.1
Costa Rica,Rural,Quintil 4,2011,26,8613,CRI,34.1
Costa Rica,Rural,Quintil 5,2011,26,8613,CRI,23.1
Costa Rica,Rural,Total quintiles,2011,26,8613,CRI,41.7
Costa Rica,Urbana,Quintil 1,2011,26,8613,CRI,39.4
Costa Rica,Urbana,Quintil 2,2011,26,8613,CRI,32.3
Costa Rica,Urbana,Quintil 3,2011,26,8613,CRI,23.2
Costa Rica,Urbana,Quintil 4,2011,26,8613,CRI,19.1
Costa Rica,Urbana,Quintil 5,2011,26,8613,CRI,12.2
Costa Rica,Urbana,Total quintiles,2011,26,8613,CRI,24.4
Costa Rica,Nacional,Quintil 1,2012,26,8613,CRI,51.1
Costa Rica,Nacional,Quintil 2,2012,26,8613,CRI,41.2
Costa Rica,Nacional,Quintil 3,2012,26,8613,CRI,31.3
Costa Rica,Nacional,Quintil 4,2012,26,8613,CRI,22.8
Costa Rica,Nacional,Quintil 5,2012,26,8613,CRI,12.9
Costa Rica,Nacional,Total quintiles,2012,26,8613,CRI,30.4
Costa Rica,Rural,Quintil 1,2012,26,8613,CRI,59.2
Costa Rica,Rural,Quintil 2,2012,26,8613,CRI,53.7
Costa Rica,Rural,Quintil 3,2012,26,8613,CRI,43.3
Costa Rica,Rural,Quintil 4,2012,26,8613,CRI,35.9
Costa Rica,Rural,Quintil 5,2012,26,8613,CRI,25.1
Costa Rica,Rural,Total quintiles,2012,26,8613,CRI,42.6
Costa Rica,Urbana,Quintil 1,2012,26,8613,CRI,39.7
Costa Rica,Urbana,Quintil 2,2012,26,8613,CRI,32.6
Costa Rica,Urbana,Quintil 3,2012,26,8613,CRI,24
Costa Rica,Urbana,Quintil 4,2012,26,8613,CRI,18
Costa Rica,Urbana,Quintil 5,2012,26,8613,CRI,10.2
Costa Rica,Urbana,Total quintiles,2012,26,8613,CRI,23.8
Costa Rica,Nacional,Quintil 1,2013,26,8613,CRI,48.8
Costa Rica,Nacional,Quintil 2,2013,26,8613,CRI,39
Costa Rica,Nacional,Quintil 3,2013,26,8613,CRI,30.8
Costa Rica,Nacional,Quintil 4,2013,26,8613,CRI,23.6
Costa Rica,Nacional,Quintil 5,2013,26,8613,CRI,15.6
Costa Rica,Nacional,Total quintiles,2013,26,8613,CRI,30.4
Costa Rica,Rural,Quintil 1,2013,26,8613,CRI,55.7
Costa Rica,Rural,Quintil 2,2013,26,8613,CRI,49.9
Costa Rica,Rural,Quintil 3,2013,26,8613,CRI,44.5
Costa Rica,Rural,Quintil 4,2013,26,8613,CRI,35
Costa Rica,Rural,Quintil 5,2013,26,8613,CRI,23.9
Costa Rica,Rural,Total quintiles,2013,26,8613,CRI,41
Costa Rica,Urbana,Quintil 1,2013,26,8613,CRI,38.2
Costa Rica,Urbana,Quintil 2,2013,26,8613,CRI,31
Costa Rica,Urbana,Quintil 3,2013,26,8613,CRI,24.4
Costa Rica,Urbana,Quintil 4,2013,26,8613,CRI,19.3
Costa Rica,Urbana,Quintil 5,2013,26,8613,CRI,14.4
Costa Rica,Urbana,Total quintiles,2013,26,8613,CRI,24.7
Costa Rica,Nacional,Quintil 1,2014,26,8613,CRI,46.8
Costa Rica,Nacional,Quintil 2,2014,26,8613,CRI,37.8
Costa Rica,Nacional,Quintil 3,2014,26,8613,CRI,28.7
Costa Rica,Nacional,Quintil 4,2014,26,8613,CRI,21.2
Costa Rica,Nacional,Quintil 5,2014,26,8613,CRI,13.4
Costa Rica,Nacional,Total quintiles,2014,26,8613,CRI,28.5
Costa Rica,Rural,Quintil 1,2014,26,8613,CRI,58.4
Costa Rica,Rural,Quintil 2,2014,26,8613,CRI,50.3
Costa Rica,Rural,Quintil 3,2014,26,8613,CRI,43.5
Costa Rica,Rural,Quintil 4,2014,26,8613,CRI,34.3
Costa Rica,Rural,Quintil 5,2014,26,8613,CRI,21.2
Costa Rica,Rural,Total quintiles,2014,26,8613,CRI,40.7
Costa Rica,Urbana,Quintil 1,2014,26,8613,CRI,36.9
Costa Rica,Urbana,Quintil 2,2014,26,8613,CRI,33.4
Costa Rica,Urbana,Quintil 3,2014,26,8613,CRI,25.2
Costa Rica,Urbana,Quintil 4,2014,26,8613,CRI,19.2
Costa Rica,Urbana,Quintil 5,2014,26,8613,CRI,11.8
Costa Rica,Urbana,Total quintiles,2014,26,8613,CRI,24.6
Costa Rica,Nacional,Quintil 1,2015,26,8613,CRI,47.1
Costa Rica,Nacional,Quintil 2,2015,26,8613,CRI,36.7
Costa Rica,Nacional,Quintil 3,2015,26,8613,CRI,30.1
Costa Rica,Nacional,Quintil 4,2015,26,8613,CRI,21.5
Costa Rica,Nacional,Quintil 5,2015,26,8613,CRI,12.8
Costa Rica,Nacional,Total quintiles,2015,26,8613,CRI,28.6
Costa Rica,Rural,Quintil 1,2015,26,8613,CRI,56.7
Costa Rica,Rural,Quintil 2,2015,26,8613,CRI,50.6
Costa Rica,Rural,Quintil 3,2015,26,8613,CRI,40.1
Costa Rica,Rural,Quintil 4,2015,26,8613,CRI,33.1
Costa Rica,Rural,Quintil 5,2015,26,8613,CRI,20.6
Costa Rica,Rural,Total quintiles,2015,26,8613,CRI,39.4
Costa Rica,Urbana,Quintil 1,2015,26,8613,CRI,39.6
Costa Rica,Urbana,Quintil 2,2015,26,8613,CRI,32.5
Costa Rica,Urbana,Quintil 3,2015,26,8613,CRI,25.6
Costa Rica,Urbana,Quintil 4,2015,26,8613,CRI,19
Costa Rica,Urbana,Quintil 5,2015,26,8613,CRI,11.9
Costa Rica,Urbana,Total quintiles,2015,26,8613,CRI,24.9
Costa Rica,Nacional,Quintil 1,2016,26,8613,CRI,43.3
Costa Rica,Nacional,Quintil 2,2016,26,8613,CRI,35.7
Costa Rica,Nacional,Quintil 3,2016,26,8613,CRI,26.8
Costa Rica,Nacional,Quintil 4,2016,26,8613,CRI,21.8
Costa Rica,Nacional,Quintil 5,2016,26,8613,CRI,12.8
Costa Rica,Nacional,Total quintiles,2016,26,8613,CRI,27.1
Costa Rica,Rural,Quintil 1,2016,26,8613,CRI,54.3
Costa Rica,Rural,Quintil 2,2016,26,8613,CRI,44.9
Costa Rica,Rural,Quintil 3,2016,26,8613,CRI,40.2
Costa Rica,Rural,Quintil 4,2016,26,8613,CRI,33.8
Costa Rica,Rural,Quintil 5,2016,26,8613,CRI,22.6
Costa Rica,Rural,Total quintiles,2016,26,8613,CRI,38.4
Costa Rica,Urbana,Quintil 1,2016,26,8613,CRI,36.2
Costa Rica,Urbana,Quintil 2,2016,26,8613,CRI,29.8
Costa Rica,Urbana,Quintil 3,2016,26,8613,CRI,22.8
Costa Rica,Urbana,Quintil 4,2016,26,8613,CRI,19.8
Costa Rica,Urbana,Quintil 5,2016,26,8613,CRI,11.5
Costa Rica,Urbana,Total quintiles,2016,26,8613,CRI,23.3
Costa Rica,Nacional,Quintil 1,2017,26,8613,CRI,44.1
Costa Rica,Nacional,Quintil 2,2017,26,8613,CRI,36.4
Costa Rica,Nacional,Quintil 3,2017,26,8613,CRI,29.4
Costa Rica,Nacional,Quintil 4,2017,26,8613,CRI,23.2
Costa Rica,Nacional,Quintil 5,2017,26,8613,CRI,13.9
Costa Rica,Nacional,Total quintiles,2017,26,8613,CRI,28.5
Costa Rica,Rural,Quintil 1,2017,26,8613,CRI,52
Costa Rica,Rural,Quintil 2,2017,26,8613,CRI,47.8
Costa Rica,Rural,Quintil 3,2017,26,8613,CRI,40.4
Costa Rica,Rural,Quintil 4,2017,26,8613,CRI,32
Costa Rica,Rural,Quintil 5,2017,26,8613,CRI,24.1
Costa Rica,Rural,Total quintiles,2017,26,8613,CRI,38.5
Costa Rica,Urbana,Quintil 1,2017,26,8613,CRI,38.1
Costa Rica,Urbana,Quintil 2,2017,26,8613,CRI,32.9
Costa Rica,Urbana,Quintil 3,2017,26,8613,CRI,24.9
Costa Rica,Urbana,Quintil 4,2017,26,8613,CRI,20.9
Costa Rica,Urbana,Quintil 5,2017,26,8613,CRI,12.1
Costa Rica,Urbana,Total quintiles,2017,26,8613,CRI,25
Costa Rica,Nacional,Quintil 1,2018,26,8613,CRI,43.8
Costa Rica,Nacional,Quintil 2,2018,26,8613,CRI,37
Costa Rica,Nacional,Quintil 3,2018,26,8613,CRI,31.3
Costa Rica,Nacional,Quintil 4,2018,26,8613,CRI,22.1
Costa Rica,Nacional,Quintil 5,2018,26,8613,CRI,14.2
Costa Rica,Nacional,Total quintiles,2018,26,8613,CRI,28.8
Costa Rica,Rural,Quintil 1,2018,26,8613,CRI,52.1
Costa Rica,Rural,Quintil 2,2018,26,8613,CRI,46.6
Costa Rica,Rural,Quintil 3,2018,26,8613,CRI,40.1
Costa Rica,Rural,Quintil 4,2018,26,8613,CRI,35.4
Costa Rica,Rural,Quintil 5,2018,26,8613,CRI,22.2
Costa Rica,Rural,Total quintiles,2018,26,8613,CRI,38.6
Costa Rica,Urbana,Quintil 1,2018,26,8613,CRI,39.2
Costa Rica,Urbana,Quintil 2,2018,26,8613,CRI,31.6
Costa Rica,Urbana,Quintil 3,2018,26,8613,CRI,27.4
Costa Rica,Urbana,Quintil 4,2018,26,8613,CRI,19.9
Costa Rica,Urbana,Quintil 5,2018,26,8613,CRI,12.9
Costa Rica,Urbana,Total quintiles,2018,26,8613,CRI,25.5
Ecuador,Nacional,Quintil 1,2001,26,,ECU,33
Ecuador,Nacional,Quintil 2,2001,26,,ECU,31.6
Ecuador,Nacional,Quintil 3,2001,26,,ECU,26.8
Ecuador,Nacional,Quintil 4,2001,26,,ECU,23.2
Ecuador,Nacional,Quintil 5,2001,26,,ECU,16.6
Ecuador,Nacional,Total quintiles,2001,26,,ECU,25.7
Ecuador,Rural,Quintil 1,2001,26,,ECU,30.9
Ecuador,Rural,Quintil 2,2001,26,,ECU,31.5
Ecuador,Rural,Quintil 3,2001,26,,ECU,28.2
Ecuador,Rural,Quintil 4,2001,26,,ECU,28.2
Ecuador,Rural,Quintil 5,2001,26,,ECU,20.7
Ecuador,Rural,Total quintiles,2001,26,,ECU,27.6
Ecuador,Urbana,Quintil 1,2001,26,,ECU,35
Ecuador,Urbana,Quintil 2,2001,26,,ECU,29.8
Ecuador,Urbana,Quintil 3,2001,26,,ECU,25.9
Ecuador,Urbana,Quintil 4,2001,26,,ECU,20
Ecuador,Urbana,Quintil 5,2001,26,,ECU,15.7
Ecuador,Urbana,Total quintiles,2001,26,,ECU,24.7
Ecuador,Nacional,Quintil 1,2003,26,,ECU,39.7
Ecuador,Nacional,Quintil 2,2003,26,,ECU,39.4
Ecuador,Nacional,Quintil 3,2003,26,,ECU,33.6
Ecuador,Nacional,Quintil 4,2003,26,,ECU,28.6
Ecuador,Nacional,Quintil 5,2003,26,,ECU,17.3
Ecuador,Nacional,Total quintiles,2003,26,,ECU,30.9
Ecuador,Rural,Quintil 1,2003,26,,ECU,39.5
Ecuador,Rural,Quintil 2,2003,26,,ECU,43.1
Ecuador,Rural,Quintil 3,2003,26,,ECU,38.2
Ecuador,Rural,Quintil 4,2003,26,,ECU,35
Ecuador,Rural,Quintil 5,2003,26,,ECU,29
Ecuador,Rural,Total quintiles,2003,26,,ECU,36.6
Ecuador,Urbana,Quintil 1,2003,26,,ECU,38
Ecuador,Urbana,Quintil 2,2003,26,,ECU,37.3
Ecuador,Urbana,Quintil 3,2003,26,,ECU,30.5
Ecuador,Urbana,Quintil 4,2003,26,,ECU,23.2
Ecuador,Urbana,Quintil 5,2003,26,,ECU,16.2
Ecuador,Urbana,Total quintiles,2003,26,,ECU,28.3
Ecuador,Nacional,Quintil 1,2005,26,,ECU,35
Ecuador,Nacional,Quintil 2,2005,26,,ECU,35.9
Ecuador,Nacional,Quintil 3,2005,26,,ECU,32.2
Ecuador,Nacional,Quintil 4,2005,26,,ECU,25.1
Ecuador,Nacional,Quintil 5,2005,26,,ECU,18.6
Ecuador,Nacional,Total quintiles,2005,26,,ECU,28.7
Ecuador,Rural,Quintil 1,2005,26,,ECU,30.6
Ecuador,Rural,Quintil 2,2005,26,,ECU,34.8
Ecuador,Rural,Quintil 3,2005,26,,ECU,34.5
Ecuador,Rural,Quintil 4,2005,26,,ECU,30.1
Ecuador,Rural,Quintil 5,2005,26,,ECU,25.8
Ecuador,Rural,Total quintiles,2005,26,,ECU,31
Ecuador,Urbana,Quintil 1,2005,26,,ECU,38.2
Ecuador,Urbana,Quintil 2,2005,26,,ECU,36.5
Ecuador,Urbana,Quintil 3,2005,26,,ECU,28.3
Ecuador,Urbana,Quintil 4,2005,26,,ECU,23.4
Ecuador,Urbana,Quintil 5,2005,26,,ECU,16.1
Ecuador,Urbana,Total quintiles,2005,26,,ECU,27.6
Ecuador,Nacional,Quintil 1,2006,26,,ECU,35.7
Ecuador,Nacional,Quintil 2,2006,26,,ECU,35.7
Ecuador,Nacional,Quintil 3,2006,26,,ECU,32.4
Ecuador,Nacional,Quintil 4,2006,26,,ECU,26.3
Ecuador,Nacional,Quintil 5,2006,26,,ECU,16.8
Ecuador,Nacional,Total quintiles,2006,26,,ECU,28.6
Ecuador,Rural,Quintil 1,2006,26,,ECU,34.7
Ecuador,Rural,Quintil 2,2006,26,,ECU,33.9
Ecuador,Rural,Quintil 3,2006,26,,ECU,32.4
Ecuador,Rural,Quintil 4,2006,26,,ECU,30.7
Ecuador,Rural,Quintil 5,2006,26,,ECU,23.7
Ecuador,Rural,Total quintiles,2006,26,,ECU,30.8
Ecuador,Urbana,Quintil 1,2006,26,,ECU,39
Ecuador,Urbana,Quintil 2,2006,26,,ECU,35.1
Ecuador,Urbana,Quintil 3,2006,26,,ECU,29.6
Ecuador,Urbana,Quintil 4,2006,26,,ECU,22.7
Ecuador,Urbana,Quintil 5,2006,26,,ECU,16
Ecuador,Urbana,Total quintiles,2006,26,,ECU,27.7
Ecuador,Nacional,Quintil 1,2007,26,,ECU,39.1
Ecuador,Nacional,Quintil 2,2007,26,,ECU,40.3
Ecuador,Nacional,Quintil 3,2007,26,,ECU,33.8
Ecuador,Nacional,Quintil 4,2007,26,,ECU,27.6
Ecuador,Nacional,Quintil 5,2007,26,,ECU,17
Ecuador,Nacional,Total quintiles,2007,26,,ECU,30.6
Ecuador,Rural,Quintil 1,2007,26,,ECU,35.5
Ecuador,Rural,Quintil 2,2007,26,,ECU,39.1
Ecuador,Rural,Quintil 3,2007,26,,ECU,39.6
Ecuador,Rural,Quintil 4,2007,26,,ECU,35.3
